RunID_vial,_out_crystalscore,_rxn_M_acid,_rxn_M_inorganic,_rxn_M_organic,_rxn_organic-inchikey,_rxn_mixingtime1S,_rxn_mixingtime2S,_rxn_reactiontimeS,_rxn_stirrateRPM,_rxn_temperatureC,_feat_AtomCount_C,_feat_AtomCount_N,_feat_AvgPol,_feat_MolPol,_feat_Refractivity,_feat_bpKa1,_feat_AliphaticRingCount,_feat_AromaticRingCount,_feat_Aliphatic AtomCount,_feat_AromaticAtomCount,_feat_BondCount,_feat_CarboaliphaticRingCount,_feat_CarboaromaticRingCount,_feat_CarboRingCount,_feat_ChainAtomCount,_feat_ChiralCenterCount,_feat_RingAtomCount,_feat_SmallestRingSize,_feat_LargestRingSize,_feat_fsp3,_feat_HeteroaliphaticRingCount,_feat_HeteroaromaticRing Count,_feat_RotatableBondCount,_feat_BalabanIndex,_feat_CyclomaticNumber,_feat_HyperWienerIndex,_feat_WienerIndex,_feat_WienerPolarity,_feat_MinimalProjectionArea,_feat_MaximalProjectionArea,_feat_MinimalProjectionRadius,_feat_MaximalProjectionRadius,_feat_LengthPerpendicularToTheMinArea,_feat_LengthPerpendicularToTheMaxArea,_feat_VanderWaalsVolume,_feat_VanderWaalsSurfaceArea,_feat_ASA,_feat_ASA+,_feat_ASA-,_feat_ASA_H,_feat_ASA_P,_feat_PolarSurfaceArea,_feat_acceptorcount,_feat_Accsitecount,_feat_donorcount,_feat_donsitecount,_feat_sol_ph0,_feat_sol_ph1,_feat_sol_ph2,_feat_sol_ph3,_feat_sol_ph4,_feat_sol_ph5,_feat_sol_ph6,_feat_sol_ph7,_feat_sol_ph8,_feat_sol_ph9,_feat_sol_ph10,_feat_sol_ph11,_feat_sol_ph12,_feat_sol_ph13,_feat_sol_ph14,_feat_fr_NH2,_feat_fr_NH1,_feat_fr_NH0,_feat_fr_quatN,_feat_fr_ArN,_feat_fr_Ar_NH,_feat_fr_Imine,_feat_fr_amidine,_feat_fr_dihydropyridine,_feat_fr_guanido,_feat_fr_piperdine,_feat_fr_piperzine,_feat_fr_pyridine
2017-10-16T17_52_59.000000+00_00_LBL_F7,1,4.194307475,1.262629306,1.262588716,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_H7,1,5.266910655,1.201925974,1.201887336,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_A8,1,2.923978869,1.334522789,1.334479889,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_C8,1,4.779491636,1.22951116,1.229471635,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_E8,1,3.576725575,1.297580982,1.297539269,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_G8,1,3.576725575,1.297580982,1.297539269,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_B8,1,4.779491636,1.22951116,1.229471635,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_D8,1,4.194307475,1.262629306,1.262588716,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_F8,1,4.194307475,1.262629306,1.262588716,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_H8,1,5.266910655,1.201925974,1.201887336,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_A11,2,2.923978869,1.334812267,2.668761357,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_C11,2,4.779491636,1.229777859,2.458760463,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_E11,2,3.576725575,1.297862446,2.59488561,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_G11,2,3.576725575,1.297862446,2.59488561,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_B11,2,4.779491636,1.229777859,2.458760463,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_D11,2,4.194307475,1.262903188,2.524989701,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_F11,2,4.194307475,1.262903188,2.524989701,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_H11,2,5.266910655,1.202186689,2.403595965,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_A12,2,2.923978869,1.334812267,2.668761357,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_C12,2,4.779491636,1.229777859,2.458760463,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_E12,2,3.576725575,1.297862446,2.59488561,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_G12,2,3.576725575,1.297862446,2.59488561,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_B12,2,4.779491636,1.229777859,2.458760463,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_D12,2,4.194307475,1.262903188,2.524989701,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_F12,2,4.194307475,1.262903188,2.524989701,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16T17_52_59.000000+00_00_LBL_H12,2,5.266910655,1.202186689,2.403595965,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-18T19_58_20.000000+00_00_LBL_A1,4,2.923978869,0.888792178,0.888763606,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-18T19_58_20.000000+00_00_LBL_C1,4,4.779491636,0.818854433,0.818828109,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-18T19_58_20.000000+00_00_LBL_E1,4,3.576725575,0.864188934,0.864161153,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-18T19_58_20.000000+00_00_LBL_G1,4,3.576725575,0.864188934,0.864161153,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-18T19_58_20.000000+00_00_LBL_B1,4,4.779491636,0.818854433,0.818828109,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-18T19_58_20.000000+00_00_LBL_D1,4,4.194307475,0.840911118,0.840884085,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-18T19_58_20.000000+00_00_LBL_F1,4,4.194307475,0.840911118,0.840884085,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-18T19_58_20.000000+00_00_LBL_H1,4,5.266910655,0.800482699,0.800456966,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-18T19_58_20.000000+00_00_LBL_A2,4,2.923978869,0.888792178,0.888763606,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-18T19_58_20.000000+00_00_LBL_C2,4,4.779491636,0.818854433,0.818828109,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-18T19_58_20.000000+00_00_LBL_E2,4,3.576725575,0.864188934,0.864161153,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-18T19_58_20.000000+00_00_LBL_G2,4,3.576725575,0.864188934,0.864161153,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-18T19_58_20.000000+00_00_LBL_B2,4,4.779491636,0.818854433,0.818828109,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-18T19_58_20.000000+00_00_LBL_D2,4,4.194307475,0.840911118,0.840884085,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-18T19_58_20.000000+00_00_LBL_F2,4,4.194307475,0.840911118,0.840884085,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-18T19_58_20.000000+00_00_LBL_H2,4,5.266910655,0.800482699,0.800456966,UPHCENSIMPJEIS-UHFFFAOYSA-N,900,1200,9000,500,82,8,1,14.69,15.43,50.58,9.79,0,1,3,6,21,0,1,1,3,0,6,6,6,0.25,0,0,2,1.85,1,203,94,8,24.96,46.76,3.37,5.03,10.13,5.96,130.2,217.67,304.55,218.15,86.4,256.14,48.41,27.64,0,0,1,3,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,5.94,0.679,0.153,0.1,0.0951,0.0945,0.0945,0,0,0,1,0,0,0,0,0,0,0,0,0
