RunID_vial,_rxn_M_inorganic,_rxn_M_organic,_rxn_M_acid,_rxn_organic-inchikey,_rxn_mixingtime1S,_rxn_mixingtime2S,_rxn_reactiontimeS,_rxn_stirrateRPM,_rxn_temperatureC,_feat_AtomCount_C,_feat_AtomCount_N,_feat_AvgPol,_feat_MolPol,_feat_Refractivity,_feat_bpKa1,_feat_AliphaticRingCount,_feat_AromaticRingCount,_feat_Aliphatic AtomCount,_feat_AromaticAtomCount,_feat_BondCount,_feat_CarboaliphaticRingCount,_feat_CarboaromaticRingCount,_feat_CarboRingCount,_feat_ChainAtomCount,_feat_ChiralCenterCount,_feat_RingAtomCount,_feat_SmallestRingSize,_feat_LargestRingSize,_feat_fsp3,_feat_HeteroaliphaticRingCount,_feat_HeteroaromaticRing Count,_feat_RotatableBondCount,_feat_BalabanIndex,_feat_CyclomaticNumber,_feat_HyperWienerIndex,_feat_WienerIndex,_feat_WienerPolarity,_feat_MinimalProjectionArea,_feat_MaximalProjectionArea,_feat_MinimalProjectionRadius,_feat_MaximalProjectionRadius,_feat_LengthPerpendicularToTheMinArea,_feat_LengthPerpendicularToTheMaxArea,_feat_VanderWaalsVolume,_feat_VanderWaalsSurfaceArea,_feat_ASA,_feat_ASA+,_feat_ASA-,_feat_ASA_H,_feat_ASA_P,_feat_PolarSurfaceArea,_feat_acceptorcount,_feat_Accsitecount,_feat_donorcount,_feat_donsitecount,_feat_sol_ph0,_feat_sol_ph1,_feat_sol_ph2,_feat_sol_ph3,_feat_sol_ph4,_feat_sol_ph5,_feat_sol_ph6,_feat_sol_ph7,_feat_sol_ph8,_feat_sol_ph9,_feat_sol_ph10,_feat_sol_ph11,_feat_sol_ph12,_feat_sol_ph13,_feat_sol_ph14,_feat_fr_NH2,_feat_fr_NH1,_feat_fr_NH0,_feat_fr_quatN,_feat_fr_ArN,_feat_fr_Ar_NH,_feat_fr_Imine,_feat_fr_amidine,_feat_fr_dihydropyridine,_feat_fr_guanido,_feat_fr_piperdine,_feat_fr_piperzine,_feat_fr_pyridine
43,0.876586922,0.938508772,5.395298246,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
44,1.233822967,0.970280702,5.395298246,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
45,0.615561437,1.056521739,1.482234405,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
46,0.682723869,1.393828393,5.856633385,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
47,1.37944081,1.078485981,5.847510903,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
48,1.030549844,1.275962617,5.847510903,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
49,0.365193162,0.754847863,3.878806838,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
50,0.225846705,0.761765043,7.505876791,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
51,1.035241026,1.124135043,3.878806838,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
52,1.418126496,1.144008547,3.878806838,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
53,0.720054717,1.677301887,1.479435849,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
54,0.419992212,0.833375389,5.847509346,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
55,1.119516381,1.16450546,5.856631825,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
56,0.767687403,1.355741835,5.838415241,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
57,0.078030769,0.154545299,3.878805128,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
58,0.085454155,0.276505731,7.505875358,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
59,0.867729915,0.858557265,3.878805128,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
60,1.248479522,1.317662116,3.872186007,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
61,0.495863636,0.64415035,3.317921329,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
62,0.578403509,0.845318713,7.116741228,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
63,1.343316879,1.090477707,5.386705414,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
64,0.986649682,0.800941083,5.386705414,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
65,0.315516544,1.410520221,2.123806985,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
66,0.347009146,1.026727134,6.288644817,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
67,1.127901503,1.190400668,4.407931553,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
68,1.499333333,1.137576667,4.400585,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
69,0.813738739,0.7184,2.583403604,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
70,0.509956456,1.414265766,6.612295796,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
71,1.291157377,1.166098361,4.7849,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
72,0.923965574,1.308137705,4.7849,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
73,0.208743682,0.256447653,2.588066787,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
74,0.131796992,0.700377444,6.622239098,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
75,0.876628478,1.494739771,4.77706874,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
76,1.245259016,1.175209836,4.7849,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
77,0.577098148,0.708668519,1.967664815,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
78,0.649734663,0.778076687,6.184875767,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
79,1.336812883,1.077039877,6.184875767,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
80,0.993273006,0.967903374,6.184875767,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
81,0.352097002,1.629522046,3.1834903,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
82,0.211238235,1.200889706,7.022116176,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
83,1.041579225,0.898401408,3.177885563,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
84,1.433400703,1.134502636,3.172300527,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
85,0.708342967,1.07117341,0.974304432,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
86,0.405128368,1.447503962,5.508183835,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
87,1.113308544,1.169349684,5.499468354,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
88,0.758897152,0.916905063,5.499468354,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
89,0.052484245,0.280507463,4.532610282,QHJPGANWSLEMTI-UHFFFAOYSA-N,900,1200,12600,750,105,1,2,4.32,4.45,22.57,12.18,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1.63,0,5,4,0,11.89,19.99,2.36,3.14,5.81,3.42,44.15,73.08,177.28,101.75,75.53,69.78,107.5,49.87,2,2,2,3,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,146.29,23.67,3.68,1.69,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0
